id,number,title,created_at,updated_at,closed_at,author_association,comments,body,user_login,user_id,Crypto_Name,Extension
1662765560,31144,packed ancient: parallel write to append vecs,2023-04-11 15:36:09,2023-04-11 15:36:09,,CONTRIBUTOR,0,"#### Problem
When packing ancient append vecs, writing the append vecs can take a long time and there can be many of them.
Packing these ancient append vecs runs in accounts background service, and can block cache flushing, clean, and shrink.

#### Summary of Changes
Parallelize the write to the ancient append vecs, using account_db's `clean` thread pool.

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",jeffwashington,75863576,solana,/issues
1662751491,31143,Refactor reward payout code,2023-04-11 15:28:35,2023-04-11 20:02:03,,CONTRIBUTOR,1,"#### Problem

break up reward payout code into separate `fns` so that it can be used for 
reward calculation and reward distribution separately . 

(prepare for epoch v2 works)

Also, this change fixes a potential subtle bug. When stake cache is inconsistent with accounts_db, loading `stake_history` from the cache, before actual loading vote/stake accounts from accounts db (which will pruning invalid cache keys), can lead to invalid stake/vote accounts to participate into later rewarding code. This is incorrect. With this change, `stake_history` are loaded correctly after pruning invalid cache keys.  


#### Summary of Changes
- refactor reward payout code


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",HaoranYi,219428,solana,/issues
1662056614,31140,Bump syn from 1.0.107 to 2.0.5,2023-04-11 09:03:25,2023-04-11 09:03:26,,CONTRIBUTOR,0,"Bumps [syn](https://github.com/dtolnay/syn) from 1.0.107 to 2.0.5.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/dtolnay/syn/releases"">syn's releases</a>.</em></p>
<blockquote>
<h2>2.0.5</h2>
<ul>
<li>Expose <code>ExprMacro</code> data structure even when <code>features=&quot;full&quot;</code> is not used (<a href=""https://redirect.github.com/dtolnay/syn/issues/1417"">#1417</a>)</li>
</ul>
<h2>2.0.4</h2>
<ul>
<li>Improve error reporting when parsing identifiers and paths (<a href=""https://redirect.github.com/dtolnay/syn/issues/1415"">#1415</a>, <a href=""https://redirect.github.com/dtolnay/syn/issues/1416"">#1416</a>)</li>
</ul>
<h2>2.0.3</h2>
<ul>
<li>Expose <code>ExprGroup</code> data structure even when <code>features=&quot;full&quot;</code> is not used (<a href=""https://redirect.github.com/dtolnay/syn/issues/1412"">#1412</a>)</li>
</ul>
<h2>2.0.2</h2>
<ul>
<li>Documentation improvements</li>
</ul>
<h2>2.0.1</h2>
<ul>
<li>Add methods on syn::Meta for reporting error on an incorrect kind of attribute (<a href=""https://redirect.github.com/dtolnay/syn/issues/1409"">#1409</a>)</li>
</ul>
<h2>2.0.0</h2>
<p>This release contains a batch of syntax tree improvements to incorporate ongoing Rust language development from the past 3.5 years since syn 1.</p>
<p>It never seems like an ideal time to finalize a syntax tree design, considering the frankly alarming number of syntax-disrupting language features currently in flight: keyword generics, restrictions, capabilities and contexts, conditional constness, new varieties of literals, dyn revamp such as explicitly dyn-safe traits and dyn-star, expression syntax in various phases of being added or being torn out (const blocks, try blocks, raw references), auto traits and negative impls, generalizations to higher rank trait bounds, async closures and static async trait methods, postfix keywords, pattern types, return type notation, unsafe attributes, …</p>
<p>The plan continues to be the same as laid out originally in the 1.0.0 release announcement:</p>
<blockquote>
<p>Be aware that the underlying Rust language will continue to evolve. Syn is able to accommodate most kinds of Rust grammar changes via the nonexhaustive enums and <code>Verbatim</code> variants in the syntax tree, but we will plan to put out new major versions on a 12 to 24 month cadence to incorporate ongoing language changes as needed.</p>
</blockquote>
<p>If anything, the takeaway from the 3.5 year longevity of syn 1 is that this period was tamer from a language development perspective than anticipated, but that is unlikely to last and I think around 24 months is still the correct cadence to expect between releases going forward.</p>
<!-- raw HTML omitted -->
<!-- raw HTML omitted -->
<h1>Breaking changes</h1>
<ul>
<li>Minimum required Rust version is raised from rustc 1.31 to 1.56.</li>
</ul>
<h3>Expressions</h3>
<ul>
<li>
<p>Support for <code>box expr</code> syntax has been deleted, as it has been deleted recently from rustc.</p>
</li>
<li>
<p>Support for type ascription syntax <code>expr: Type</code> in expression position has been deleted.</p>
</li>
<li>
<p>Support for unstable <code>&amp;raw const expr</code> raw-pointer reference syntax has been deleted.</p>
</li>
<li>
<p>The representation of generic arguments has been unified between method calls and non-method paths into a single <code>GenericArgument</code> type, which supersedes the previous <code>GenericMethodArgument</code> and <code>MethodTurbofish</code>.</p>
</li>
<li>
<p>Generic arguments now distinguish between associated types (<code>AssocType</code>) and associated constant values (<code>AssocConst</code>). Previously these would be parsed ambiguously as <code>Binding</code>.</p>
</li>
<li>
<p>The binary assignment operators in <code>BinOp</code> have been renamed to align with the naming used by the standard library's <code>core::ops</code> module's traits. For example <code>BinOp::AddEq</code> is now called <code>BinOp::AddAssign</code>.</p>
</li>
<li>
<p><code>Expr::Struct</code> struct construction expressions now support structs which are a variant of an enum associated type of a trait, as in <code>&lt;Type as Trait&gt;::Assoc::Variant { ... }</code>, which has recently been added to Rust.</p>
</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/dtolnay/syn/commit/fd1825461d8e6378f1408c1f45dca2ea7a751765""><code>fd18254</code></a> Release 2.0.5</li>
<li><a href=""https://github.com/dtolnay/syn/commit/4df4c4eaac9fc2dfea7c1b20a4287ef03d12f69e""><code>4df4c4e</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/syn/issues/1417"">#1417</a> from dtolnay/exprmacro</li>
<li><a href=""https://github.com/dtolnay/syn/commit/f591c4012d478adb8e472769e09c5a79a9b67271""><code>f591c40</code></a> Provide Expr::Macro even with features=&quot;full&quot; off</li>
<li><a href=""https://github.com/dtolnay/syn/commit/fb1062fb234b3852e95d13b352de554edb356549""><code>fb1062f</code></a> Eliminate allow_struct args in non-full mode</li>
<li><a href=""https://github.com/dtolnay/syn/commit/99de683c3f9ecf1279560cc44f3696c6660f01f4""><code>99de683</code></a> Factor out Path::is_mod_style private method</li>
<li><a href=""https://github.com/dtolnay/syn/commit/736d479086d848a939b32feaf69c4ff50f7d59c0""><code>736d479</code></a> Use PathArguments::is_none more places where possible</li>
<li><a href=""https://github.com/dtolnay/syn/commit/91ca7c0655d36d75f832f29505bea1556d0111ad""><code>91ca7c0</code></a> Release 2.0.4</li>
<li><a href=""https://github.com/dtolnay/syn/commit/e7bb2381c47e35c7ee542ea1008752d43fe87f67""><code>e7bb238</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/syn/issues/1416"">#1416</a> from dtolnay/patherrors</li>
<li><a href=""https://github.com/dtolnay/syn/commit/7bb31b100a58112314bd940c21960e22e5103f1a""><code>7bb31b1</code></a> Improve error reporting in path parser</li>
<li><a href=""https://github.com/dtolnay/syn/commit/eaf62159a13371f1b009ce81b12a05570ec1ef1d""><code>eaf6215</code></a> Merge pull request <a href=""https://redirect.github.com/dtolnay/syn/issues/1415"">#1415</a> from dtolnay/identkeyword</li>
<li>Additional commits viewable in <a href=""https://github.com/dtolnay/syn/compare/1.0.107...2.0.5"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=syn&package-manager=cargo&previous-version=1.0.107&new-version=2.0.5)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",dependabot[bot],49699333,solana,/issues
1662050423,31139,Bump quinn-proto from 0.9.2 to 0.9.3,2023-04-11 08:59:41,2023-04-11 10:40:40,,CONTRIBUTOR,1,"Bumps [quinn-proto](https://github.com/quinn-rs/quinn) from 0.9.2 to 0.9.3.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/quinn-rs/quinn/commit/7d1b280f550ac3a494fe3c2d92a539cec6d0b3b8""><code>7d1b280</code></a> Bump versions</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/c794cc91380a222a2d63b7b372316eeda28569aa""><code>c794cc9</code></a> Respect max_udp_payload_size transport parameter</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/fd845b0c64c5ae6fdf9080ec11c263d23912c33f""><code>fd845b0</code></a> udp: add safe wrapper for setsockopt()</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/166e0fb60a64b10da9b4aeec5bce9c3c39a057d5""><code>166e0fb</code></a> Fix build on FreeBSD, add CI test for FreeBSD, set IPV6_RECVPKTINFO on FreeBS...</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/9f503194218fe796a486767f7881dc47c793e3e2""><code>9f50319</code></a> send-stream: rely on cleaning up waker for Stopped in SendStream Drop impl</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/70ef5039e9ddba659e69801e1b4740333ea61189""><code>70ef503</code></a> recv-stream: clean up any previously register wakers when RecvStream is dropped</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/f6ae67e2faa88a833a2b323f5d13f79ef5d2a052""><code>f6ae67e</code></a> send-stream: clean up any previously register wakers when SendStream is dropped</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/7ba0acb8da407fbd6a6910a73252381d847c704f""><code>7ba0acb</code></a> send-stream: unregister waker when Stopped is dropped</li>
<li><a href=""https://github.com/quinn-rs/quinn/commit/1122c627c35241eda2e87a9637d3bd5ea19f290c""><code>1122c62</code></a> connection: wake 'stopped' streams on stream finish events</li>
<li>See full diff in <a href=""https://github.com/quinn-rs/quinn/compare/0.9.2...0.9.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=quinn-proto&package-manager=cargo&previous-version=0.9.2&new-version=0.9.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",dependabot[bot],49699333,solana,/issues
1663332635,31160,Refactor reward payout code - part 5,2023-04-11 22:59:56,2023-04-12 00:29:30,,CONTRIBUTOR,1,"#### Problem

break up of #31143

break up reward payout code into separate fns so that it can be used for
reward calculation and reward distribution separately .

(prepare for epoch v2 works)

Also, this change fixes a potential subtle bug. When stake cache is inconsistent with accounts_db, loading stake_history from the cache, before actual loading vote/stake accounts from accounts db (which will pruning invalid cache keys), can lead to invalid stake/vote accounts to participate into later rewarding code. This is incorrect. With this change, stake_history are loaded correctly after pruning invalid cache keys.


#### Summary of Changes

part 5: bug fix for stake_history

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",HaoranYi,219428,solana,/issues
1663320500,31157,Refactor reward payout code - part 3,2023-04-11 22:45:44,2023-04-11 22:55:34,,CONTRIBUTOR,0,"
#### Problem

break up of #31143

break up reward payout code into separate fns so that it can be used for
reward calculation and reward distribution separately .

(prepare for epoch v2 works)

Also, this change fixes a potential subtle bug. When stake cache is inconsistent with accounts_db, loading stake_history from the cache, before actual loading vote/stake accounts from accounts db (which will pruning invalid cache keys), can lead to invalid stake/vote accounts to participate into later rewarding code. This is incorrect. With this change, stake_history are loaded correctly after pruning invalid cache keys.

#### Summary of Changes

Part 3: extract calculate points fn 


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",HaoranYi,219428,solana,/issues
1663256588,31156,Refactor reward payout code - part 2,2023-04-11 21:40:33,2023-04-11 23:21:36,,CONTRIBUTOR,1,"#### Problem

break up of #31143

break up reward payout code into separate fns so that it can be used for
reward calculation and reward distribution separately .

(prepare for epoch v2 works)

Also, this change fixes a potential subtle bug. When stake cache is inconsistent with accounts_db, loading stake_history from the cache, before actual loading vote/stake accounts from accounts db (which will pruning invalid cache keys), can lead to invalid stake/vote accounts to participate into later rewarding code. This is incorrect. With this change, stake_history are loaded correctly after pruning invalid cache keys.


#### Summary of Changes
Part 2: extract load_vote_stake_accounts fn


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",HaoranYi,219428,solana,/issues
1663171628,31154,Only push latest snapshot hashes in SnapshotGossipManager,2023-04-11 20:32:57,2023-04-12 01:56:20,,CONTRIBUTOR,1,"#### Problem

*Discovery* of snapshots in bootstrap is hard (see https://github.com/solana-labs/solana/issues/30759). The main reason is that full snapshots and incremental snapshots are gossiped out on *different* CRDS values.

Going forward, we can (read: will) use CRDS `SnapshotHashes` to gossip out the full and incremental snapshots together at the same time.

We also need to maintain compatibility with the existing behavior that expects to get full snapshots via `LegacySnapshotHashes`, and incremental snapshots via `SnapshotHashes` (formerly called `IncrementalSnapshotHashes`).

Luckily, that's basically what the current code already does!

The bootstrap code requires that the full snapshot info from `LegacySnapshotHashes` and the base snapshot info from `SnapshotHashes` are the same, which is an invariant we will maintain. And here in SnapshotPackagerService we always use the latest full snapshot to populate the incremental snapshot information anyway.

Also, bootstrap only cares about the latest snapshots. This is the meat of this change: we only need to push the latest snapshot hashes to the cluster.


#### Summary of Changes

Refactor the SnapshotGossipManager to only push the latest snapshot hashes (for `SnapshotHashes`). We retain the legacy behavior of keeping *all* the full snapshots for `LegacySnapshotHashes` too.

Note: Due to the repurposing of *how* `SnapshotHashes` is now used, the diff is not the most helpful as the design of SGM has changed. I'll try to point out any tricky and/or big changes.

Note 2: It is important that nodes running a version older (i.e. `beta`) are compatible. Specifically, this means that *bootstrap* with *v1.14* must still operate basically the same if its other nodes in the cluster are running with this change.",brooksprumo,840349,solana,/issues
1663321727,31158,JSON RPC returns corrupt `id` value in JSON RPC response,2023-04-11 09:41:59,2023-04-12 01:00:06,,NONE,4,"<!-- Please fill in each section completely. Thank you! -->

## Overview
Calling the Connection.getAccountInfo function throws an error because the RPC returns a badly formatted JSON.
I have encountered this bug while trying to load a serum market. It used to work properly but all of a sudden it was throwing an error while trying to get the market account info. 

## Steps to reproduce
1. create a connection to the solana mainnet
```
const connection = await new Connection(""https://solana-mainnet.rpc.extrnode.com/"");
```
2.  try to use the getAccountInfo with the following address:
````
 const accInfo = await connection.getAccountInfo(
    new PublicKey(""ArqoQnUYNWuc6XQwdyZy1TTrrAzGhKvhfB3tGAtL3kSh"")
  );
````
3. The function should throw an error: 
````
Error: failed to get info about account ArqoQnUYNWuc6XQwdyZy1TTrrAzGhKvhfB3tGAtL3kSh: SyntaxError: Expected ',' or '}' after property value in JSON at position 603
````

If you open the network tab and look at the endpoints made to the solana RPC, you will see that one of them returns the following JSON:
`````
{
    ""jsonrpc"": ""2.0"",
    ""result"": {
        ""context"": {
            ""apiVersion"": ""1.15.0"",
            ""slot"": 187789813
        },
        ""value"": {
            ""data"": [
                ""AQAAAAAAAABYFJAGT8g8lsVLaNKeVw7mPlE8Dyue9Jn114BZxXv5tMb6evO+2606PWXzaqvJdDGxu+TC0vbg5HymAgNFL11hr/lvt9zLKR2tb9UnqCQq+P/hYDwB3UAnHivCEBj1UTOR0hguoQYM7ktKQuDh1ZWdGuKN7VUkAUWrkepVTHOZR3ArUfHOA1tRfwMNpDAEfYTOmtG07zSFm1Gxoaok4rU1Dmy/vPwpFD064syo/70mkLoYE33hlYE30ocIlmFyYgrkvgBkAAAAAHUAAAAAAAAAIN5BBgAAAACKogAAAAAAAAEAAAAAAAAA6AMAAAAAAABA0J4AAAAAAAEAAAAAAAAAECcAAAAAAAD+AAAAAAAAAA=="",
                ""base64""
            ],
            ""executable"": false,
            ""lamports"": 2839680,
            ""owner"": ""94nRXYTWa5fwAF8pZze6p6qczqZ9sqaTcu72EeSty3xy"",
            ""rentEpoch"": 0
        }
    },
    ""id"": 836 b393f-b18a-4 fad-aeb4-16 bbabb1c492
}
`````
Notice how the id (last field in the json) does not have the value as a string, the quotation marks are missing.

## Description of bug
The Connection.getAccountInfo function does not work, instead throwing the following error:
````
Error: failed to get info about account ArqoQnUYNWuc6XQwdyZy1TTrrAzGhKvhfB3tGAtL3kSh: SyntaxError: Expected ',' or '}' after property value in JSON at position 603
````
This might occur while being used by other packages, for example my case was the @bonfida/dex-v4 package.

",petrucioinica99,73494516,solana,/issues
1663210594,27449,doc: update OpenBSD build docs for 7.3 (external signer support available),2023-04-11 21:03:02,2023-04-11 21:03:07,,CONTRIBUTOR,1,"With OpenBSD 7.3, the waitid(2) system call is implemented (see https://github.com/openbsd/src/commit/8112871f19bbd25e86c93d0f901071ca2335a352, first mentioned kernel improvement at https://www.openbsd.org/73.html).

This means Boost.Process finally doesn't fail to compile anymore and we can remove the build hint about missing external signer support. Tested on my amd64 machine by reconfiguring / rebuilding master branch and successfully running the functional test wallet_signer.py. :heavy_check_mark: ",theStack,91535,bitcoin,/issues
1664710321,27452,test: cover addrv2 anchors by adding TorV3 to CAddress in messages.py,2023-04-12 14:44:24,2023-04-12 15:11:26,,MEMBER,3,"Adds test coverage for https://github.com/bitcoin/bitcoin/pull/20516 to ensure that https://github.com/bitcoin/bitcoin/issues/20511 is completed and may be closed.

This PR adds a test case to `feature_anchors.py` where an onion v3 address is set as a blocks-only relay peer and then shutdown, ensuring that the address is saved to anchors.dat in addrv2 format. We then ensure that bitcoin attempts to reconnect to that anchor address on restart.

To compute the addrv2 serialization of the onion v3 address, I added logic to `CAddress` in `messages.py`. This new logic is covered by extending `p2p_addrv2_relay.py` to include an onion v3 address. Future work will be adding coverage for ipv6, torv2 and cjdns in these modules and also `feature_proxy.py`",pinheadmz,2084648,bitcoin,/issues
1664836322,31172,removes duplicate connection-table arguments,2023-04-12 15:59:03,2023-04-12 15:59:43,,CONTRIBUTOR,0,"
#### Problem
`prune_unstaked_connections_and_add_new_connection` receives both `MutexGuard<ConnectionTable>` and `Arc<Mutex<ConnectionTable>>`.


#### Summary of Changes
Removed redundant `MutextGuard<ConnectionTable>`.",behzadnouri,1288998,solana,/issues
1664761278,31171,Add comment in SolanaGossipMananger::update_latest_full_snapshot_hash(),2023-04-12 15:12:59,2023-04-12 15:15:11,,CONTRIBUTOR,0,"#### Problem

In a previous PR, I had added a github comment about some of the code. It was requested to put the comment into the code too. Original comment: https://github.com/solana-labs/solana/pull/31154#discussion_r1164248681.

#### Summary of Changes

Add the comment.",brooksprumo,840349,solana,/issues
1664748901,31170,Clear the account paths before constructing a bank from a snapshot dir,2023-04-12 15:05:37,2023-04-12 15:10:44,,CONTRIBUTOR,0,"#### Problem

bank_from_snapshot_dir requires cleaning the <account_path>.  It is cleaner to put this necessary cleaning into the function to avoid duplicate the cleaning code before each call.
This addresses the review comment.  https://github.com/solana-labs/solana/pull/31115#discussion_r1161915681


#### Summary of Changes
Added the cleaning code in the function bank_from_snapshot_dir
Removed the cleaning code in the test.

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",xiangzhu70,59367509,solana,/issues
1664747137,31169,Removes unused arg from SnapshotGossipManager::new(),2023-04-12 15:04:39,2023-04-12 15:44:56,,CONTRIBUTOR,0,"#### Problem

The `_max_incremental_snapshot_hashes` parameter to `SnapshotGossipManager::new()` is unused and can be removed.

#### Summary of Changes

Remove it.",brooksprumo,840349,solana,/issues
1664745199,31168,passes through concrete QUIC connection errors up the call stack,2023-04-12 15:03:34,2023-04-12 15:16:53,,CONTRIBUTOR,0,"#### Problem
Current code is obscuring errors which can make debugging harder.

#### Summary of Changes
The commit passes through concrete QUIC connection errors up the call stack.",behzadnouri,1288998,solana,/issues
1664724365,31167,Fix incorrect ExecuteAccessoryTimings,2023-04-12 14:52:26,2023-04-12 14:53:01,,NONE,0,"#### Problem
Looks like `feature_set_clone_us` is never getting accumulated

#### Summary of Changes


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",esemeniuc,3838856,solana,/issues
1664197659,31166,Repair filter update,2023-04-12 09:32:42,2023-04-12 11:02:28,,CONTRIBUTOR,1,"#### Problem


#### Summary of Changes


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",jbiseda,1054614,solana,/issues
1664059614,31165,bpf_loader: move heap cost calculation inside create_vm! macro,2023-04-12 08:05:13,2023-04-12 08:05:13,,CONTRIBUTOR,0,"Move heap cost calculation inside create_ebpf_vm macro, so that it happens before the heap is allocated",alessandrod,62002,solana,/issues
1664054960,31164,Unexplained segfault during upgrade to 1.13.7,2023-04-12 08:02:50,2023-04-12 15:16:30,,CONTRIBUTOR,1,"#### Problem
Was running jito-solana 1.13.5 uninterrupted since last restart. Hardware is an Equinix server in Frankfurt with an Epyc 7502p with 8 cores disabled and 256G RAM. Swap is enabled with 225G.

While attempting to upgrade to jito-solana 1.13.7 (compiled on another machine with a similar processor (Epyc 7443) after completing the loading of the ledger the validator restarted. The logs exhibited no related panic or assert (an unrelated panic was discovered which was triggered by the admin_rpc exit command and is a bug in the jito code triggered during shutdown, this was shared with the jito team and was mistakenly first assumed to be related).

The restart happens with an existing rocksdb and shortly after the ""Validator initialized"" log entry. A second restart attempt resulted in the same behaviour. Thereafter I rolled back to 1.13.5 after deleting the rocksdb folder and getting new snapshots, therefore it is unclear if the same behaviour may have persisted on 1.13.5 with rocksdb intact (one suggestion from the jito team is a blockstore related issue).

RocksDB shred compaction mode is set to FIFO. Issue was discussed with @steviez in DM, recording here for his further review.

Start args:
```
--identity [path/to/identity/keypair] \
        --vote-account GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL \
        --authorized-voter [path/to/identity/keypair] \
        --rpc-port 8099 \
        --entrypoint 184.105.146.35:8000 \
        --entrypoint se1.laine.co.za:8001 \
        --entrypoint entrypoint2.mainnet-beta.solana.com:8001 \
        --entrypoint entrypoint3.mainnet-beta.solana.com:8001 \
        --entrypoint entrypoint4.mainnet-beta.solana.com:8001 \
        --log /home/solana/solana-validator.log \
        --ledger /mnt/ledger \
        --accounts /mnt/validator/accounts \
        --dynamic-port-range 8001-8050 \
        --no-port-check \
        --private-rpc \
        --rpc-bind-address 0.0.0.0 \
        --tower  /mnt/validator/tower \
        --snapshots /mnt/validator/snapshots \
        --no-check-vote-account \
        --expected-shred-version 56177 \
        --known-validator PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb \
        --known-validator SerGoB2ZUyi9A1uBFTRpGxxaaMtrFwbwBpRytHefSWZ \
        --known-validator FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ \
        --known-validator qZMH9GWnnBkx7aM1h98iKSv2Lz5N78nwNSocAxDQrbP \
        --known-validator GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe \
        --only-known-rpc \
        --limit-ledger-size \
        --wal-recovery-mode skip_any_corrupted_record \
        --incremental-snapshots \
        --no-snapshot-fetch \
        --no-genesis-fetch \
        --contact-debug-interval 1000000 \
        --minimal-snapshot-download-speed 30000000 \
        --rocksdb-shred-compaction fifo \
        --tip-payment-program-pubkey T1pyyaTNZsKv2WcRAB8oVnk93mLJw2XzjtVYqCsaHqt \
        --tip-distribution-program-pubkey 4R3gSG8BpU4t19KYj8CfnbtRpnT8gtk4dvTHxVRwc2r7 \
        --merkle-root-upload-authority GZctHpWXmsZC1YHACTGGcHhYxjdRqQvTpYkb9LMvxDib \
        --commission-bps 750 \
        --relayer-auth-service-address http://relayer-1.mainnet.frankfurt.jito.wtf:8100 \
        --relayer-address http://relayer-1.mainnet.frankfurt.jito.wtf:8100 \
        --block-engine-address https://block-engine.mainnet.frankfurt.jito.wtf:1003 \
        --block-engine-auth-service-address https://block-engine.mainnet.frankfurt.jito.wtf:1005 \
        --tip-distribution-account-payer [path/to/identity/keypair] \
        --shred-receiver-address 145.40.93.84:1002 \
```

Entries in dmesg:
```
[Tue Apr 11 08:40:12 2023] traps: solana-window-i[738739] trap invalid opcode ip:55bcf9ab26d7 sp:7efbfda3a4b8 error:0 in solana-validator[55bcf8be6000+1f0a000]
[Tue Apr 11 09:01:37 2023] traps: solana-window-i[746620] trap invalid opcode ip:56198e6e66d7 sp:7ed023c514b8 error:0 in solana-validator[56198d81a000+1f0a000]
```
Logs for 08:00 - 08:59 and 09:00 - 09:59 below:
https://laine.one/jito-0800-0859.log
https://laine.one/jito-0900-0959.log ",michaelh-laine,68944931,solana,/issues
1663975445,31163,ci: move coverage to the last block,2023-04-12 07:06:42,2023-04-12 08:16:47,,MEMBER,1,"#### Problem

- we need to wait coverage test for 30mins and no one is running with it in the same time. it wastes lots of idle agents.
- I think we should test coverage after we passed the stable test. if stable test is failed, I don't think we care about the coverage.

#### Summary of Changes

move coverage test to the last block

",yihau,8209234,solana,/issues
1663944408,31162,ci: export channel info in buildkite pre-command,2023-04-12 06:47:34,2023-04-12 07:07:39,,MEMBER,0,"#### Problem

We need to do `eval ""$(ci/channel-info.sh)""` everywhere to get the channel info. I think we can get rid of this in Buildkite by exporting them in the pre-command

#### Summary of Changes

export channel info in Buildkite's pre-command
",yihau,8209234,solana,/issues
1663641075,31161,Implementation of the footer for tiered account storage,2023-04-12 03:18:39,2023-04-12 04:41:35,,CONTRIBUTOR,0,"#### Summary of Changes
This PR includes the implementation of the footer for the tiered account storage.

Tiered account storage proposal: #30551
The prototype implementation of the tiered account storage: #30626.",yhchiang-sol,93241502,solana,/issues
1664836598,27453,test: added coverage to rpc_scantxoutset.py,2023-04-12 15:59:14,2023-04-12 16:00:06,,NONE,1,"Included a test that checks if an invalid first argument is entered we receive a rpc error. The rpc should fail if ""start"", ""status"" or ""abort"" is not the first command.

Relavant: mentioned in https://github.com/bitcoin/bitcoin/pull/27422
",kevkevinpal,15950706,bitcoin,/issues
